,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
1555,LINK_1555,544,테헤란로4길,4166743,"[37.496855755175645, 127.03020015400531]","[37.49596159889127, 127.0306241432292]",74.52799999999999
1556,LINK_1556,544,테헤란로4길,4166743,"[37.49596159889127, 127.0306241432292]","[37.4952214850479, 127.03097508712388]",28.397
1557,LINK_1557,1184,테헤란로4길,4166743,"[37.49596159889127, 127.0306241432292]","[37.495715102095744, 127.02981393770337]",28.397
1558,LINK_1558,530,테헤란로51길,4166744,"[37.503967791265346, 127.04719530543171]","[37.50459235539977, 127.04688797536129]",24.357
1559,LINK_1559,530,테헤란로51길,4166744,"[37.50459235539977, 127.04688797536129]","[37.504809906386114, 127.04678092597591]",46.131
1560,LINK_1560,530,테헤란로51길,4166744,"[37.504809906386114, 127.04678092597591]","[37.505343032794144, 127.0457182853593]",74.52799999999999
1561,LINK_1561,530,테헤란로51길,4166744,"[37.505343032794144, 127.0457182853593]","[37.50555212958977, 127.0453010125823]",81.151
1562,LINK_1562,530,테헤란로51길,4166744,"[37.50555212958977, 127.0453010125823]","[37.5055522648358, 127.04530075253805]",113.588
1563,LINK_1563,530,테헤란로51길,4166744,"[37.5055522648358, 127.04530075253805]","[37.505624965975045, 127.0451556686917]",113.588
1564,LINK_1564,530,테헤란로51길,4166744,"[37.505624965975045, 127.0451556686917]","[37.50565479776557, 127.04498527115534]",109.548
1565,LINK_1565,530,테헤란로51길,4166744,"[37.50565479776557, 127.04498527115534]","[37.50571325975924, 127.04465138523024]",109.548
1566,LINK_1566,530,테헤란로51길,4166744,"[37.50571325975924, 127.04465138523024]","[37.50575914387462, 127.04438929713262]",113.588
1567,LINK_1567,530,테헤란로51길,4166744,"[37.50575914387462, 127.04438929713262]","[37.50578507327425, 127.04431838856605]",131.322
1568,LINK_1568,530,테헤란로51길,4166744,"[37.50578507327425, 127.04431838856605]","[37.50580598811735, 127.04426120712341]",131.322
1569,LINK_1569,530,테헤란로51길,4166744,"[37.50580598811735, 127.04426120712341]","[37.50586395060729, 127.04395772029646]",102.925
1570,LINK_1570,530,테헤란로51길,4166744,"[37.50586395060729, 127.04395772029646]","[37.50593219387415, 127.04360039298936]",21.774
1571,LINK_1571,986,테헤란로51길,4166744,"[37.505624965975045, 127.0451556686917]","[37.50602207479688, 127.04546341269285]",109.548
1572,LINK_1572,986,테헤란로51길,4166744,"[37.50602207479688, 127.04546341269285]","[37.506049502269896, 127.04548466854057]",113.588
1573,LINK_1573,986,테헤란로51길,4166744,"[37.506049502269896, 127.04548466854057]","[37.506216517028896, 127.04561410544187]",113.588
1574,LINK_1574,1117,테헤란로51길,4166744,"[37.50586395060729, 127.04395772029646]","[37.50702428862622, 127.04429045929268]",21.774
1575,LINK_1575,557,테헤란로52길,4166745,"[37.503967791265346, 127.04719530543171]","[37.503186791243905, 127.0475815528755]",24.357
1576,LINK_1576,557,테헤란로52길,4166745,"[37.503186791243905, 127.0475815528755]","[37.50297532217504, 127.04768613593886]",24.357
1577,LINK_1577,557,테헤란로52길,4166745,"[37.50297532217504, 127.04768613593886]","[37.50282615044311, 127.04824239358678]",46.131
1578,LINK_1578,557,테헤란로52길,4166745,"[37.50282615044311, 127.04824239358678]","[37.50266806092148, 127.04883188134764]",0.0
1579,LINK_1579,531,테헤란로53길,4166746,"[37.50524180527596, 127.04721122523856]","[37.50546900916088, 127.04683894678]",28.397
1580,LINK_1580,531,테헤란로53길,4166746,"[37.50546900916088, 127.04683894678]","[37.50582673050168, 127.0462527978034]",28.397
1581,LINK_1581,531,테헤란로53길,4166746,"[37.50582673050168, 127.0462527978034]","[37.506216517028896, 127.04561410544187]",153.09599999999998
1582,LINK_1582,531,테헤란로53길,4166746,"[37.506216517028896, 127.04561410544187]","[37.50682976451841, 127.04460921962676]",113.588
1583,LINK_1583,531,테헤란로53길,4166746,"[37.50682976451841, 127.04460921962676]","[37.50702428862622, 127.04429045929268]",50.171
1584,LINK_1584,531,테헤란로53길,4166746,"[37.50702428862622, 127.04429045929268]","[37.507221173871656, 127.04396783063575]",0.0
1585,LINK_1585,531,테헤란로53길,4166746,"[37.507221173871656, 127.04396783063575]","[37.50729755129686, 127.04384267251072]",46.131
1586,LINK_1586,531,테헤란로53길,4166746,"[37.50729755129686, 127.04384267251072]","[37.5075842809883, 127.04337280153068]",102.925
1587,LINK_1587,531,테헤란로53길,4166746,"[37.5075842809883, 127.04337280153068]","[37.50779718366457, 127.04302391500174]",56.794
1588,LINK_1588,987,테헤란로53길,4166746,"[37.50546900916088, 127.04683894678]","[37.505335666162345, 127.04670912159071]",28.397
1589,LINK_1589,987,테헤란로53길,4166746,"[37.505335666162345, 127.04670912159071]","[37.50602207479688, 127.04546341269285]",56.794
1590,LINK_1590,1480,테헤란로53길,4166746,"[37.507221173871656, 127.04396783063575]","[37.506866163070114, 127.04386663216299]",46.131
1591,LINK_1591,1480,테헤란로53길,4166746,"[37.506866163070114, 127.04386663216299]","[37.5065209269879, 127.04376822238234]",56.794
1592,LINK_1592,1480,테헤란로53길,4166746,"[37.5065209269879, 127.04376822238234]","[37.50593219387415, 127.04360039298936]",81.151
1593,LINK_1593,1487,테헤란로53길,4166746,"[37.50729755129686, 127.04384267251072]","[37.50743362716389, 127.04397322139076]",102.925
1594,LINK_1594,1487,테헤란로53길,4166746,"[37.50743362716389, 127.04397322139076]","[37.50771648221123, 127.04350579085512]",74.52799999999999
1595,LINK_1595,1487,테헤란로53길,4166746,"[37.50771648221123, 127.04350579085512]","[37.50758503756963, 127.04337352579395]",56.794
1596,LINK_1596,1487,테헤란로53길,4166746,"[37.50758503756963, 127.04337352579395]","[37.5075842809883, 127.04337280153068]",56.794
1597,LINK_1597,717,테헤란로55길,4166747,"[37.50533556027367, 127.04749720225512]","[37.50559714200121, 127.047370931386]",50.171
1598,LINK_1598,717,테헤란로55길,4166747,"[37.50559714200121, 127.047370931386]","[37.50609751149258, 127.04655021456766]",141.98499999999999
1599,LINK_1599,717,테헤란로55길,4166747,"[37.50609751149258, 127.04655021456766]","[37.506107317313095, 127.04651879054896]",106.965
1600,LINK_1600,717,테헤란로55길,4166747,"[37.506107317313095, 127.04651879054896]","[37.50612034360824, 127.04647706523257]",78.568
1601,LINK_1601,717,테헤란로55길,4166747,"[37.50612034360824, 127.04647706523257]","[37.506583517908595, 127.04571728629357]",78.568
1602,LINK_1602,717,테헤란로55길,4166747,"[37.506583517908595, 127.04571728629357]","[37.50709730983654, 127.04487167354124]",81.151
1603,LINK_1603,532,테헤란로57길,4166748,"[37.50546296264253, 127.04788582490934]","[37.505844792792075, 127.04768828743877]",78.568
1604,LINK_1604,532,테헤란로57길,4166748,"[37.505844792792075, 127.04768828743877]","[37.50636511186049, 127.04682242194755]",141.98499999999999
1605,LINK_1605,532,테헤란로57길,4166748,"[37.50636511186049, 127.04682242194755]","[37.50637666317, 127.04677405677893]",85.191
1606,LINK_1606,532,테헤란로57길,4166748,"[37.50637666317, 127.04677405677893]","[37.50639253717012, 127.04670757584829]",56.794
1607,LINK_1607,532,테헤란로57길,4166748,"[37.50639253717012, 127.04670757584829]","[37.50671419499157, 127.04618205247186]",56.794
1608,LINK_1608,532,테헤란로57길,4166748,"[37.50671419499157, 127.04618205247186]","[37.507359144381134, 127.04512831267756]",81.151
1609,LINK_1609,519,테헤란로5길,4166749,"[37.49865259380518, 127.02988845063317]","[37.499208961302465, 127.02962176329464]",0.0
1610,LINK_1610,519,테헤란로5길,4166749,"[37.499208961302465, 127.02962176329464]","[37.49945465560721, 127.02950398387917]",24.357
1611,LINK_1611,519,테헤란로5길,4166749,"[37.49945465560721, 127.02950398387917]","[37.49972224652824, 127.02937571723741]",28.397
1612,LINK_1612,519,테헤란로5길,4166749,"[37.49972224652824, 127.02937571723741]","[37.49974678349843, 127.02936395385888]",102.925
1613,LINK_1613,519,테헤란로5길,4166749,"[37.49974678349843, 127.02936395385888]","[37.499767193871996, 127.02935227941154]",102.925
1614,LINK_1614,519,테헤란로5길,4166749,"[37.499767193871996, 127.02935227941154]","[37.4997858028435, 127.02933807110985]",102.925
1615,LINK_1615,519,테헤란로5길,4166749,"[37.4997858028435, 127.02933807110985]","[37.49980276359517, 127.02932127246548]",131.322
1616,LINK_1616,519,테헤란로5길,4166749,"[37.49980276359517, 127.02932127246548]","[37.49981860792524, 127.0293009902762]",102.925
1617,LINK_1617,519,테헤란로5길,4166749,"[37.49981860792524, 127.0293009902762]","[37.49983224525682, 127.02927878475764]",131.322
1618,LINK_1618,519,테헤란로5길,4166749,"[37.49983224525682, 127.02927878475764]","[37.49984330607842, 127.02925508551009]",131.322
1619,LINK_1619,519,테헤란로5길,4166749,"[37.49984330607842, 127.02925508551009]","[37.499852105775865, 127.02922973432814]",131.322
1620,LINK_1620,519,테헤란로5길,4166749,"[37.499852105775865, 127.02922973432814]","[37.499858364985535, 127.02920295728731]",131.322
1621,LINK_1621,519,테헤란로5길,4166749,"[37.499858364985535, 127.02920295728731]","[37.49987405089387, 127.02908943352169]",131.322
1622,LINK_1622,519,테헤란로5길,4166749,"[37.49987405089387, 127.02908943352169]","[37.49988236886396, 127.02904328515335]",50.171
1623,LINK_1623,519,테헤란로5길,4166749,"[37.49988236886396, 127.02904328515335]","[37.49989550574095, 127.02900323401322]",50.171
